res_a_p5,res_a_p95,realra_p95,realra_p5,realrb_mean,realra_mean,realrb_std,realrb_cont,realra_cont
806.0,903.0,25611.223301140395,22819.69587817743,24073.9227253551,24202.96107966383,845.7124259076351,24076.894068040976,24204.741257238627
3001.0,3185.0,11380.172937382747,10710.092070289265,10976.269381803748,11044.139428296921,202.50526257757448,10977.0717287841,11043.29895960454
2001.0,2151.0,15638.612169629556,14523.946839205024,15010.373288818042,15080.325812313005,336.96223255937593,15010.605468608057,15079.624252053882
2702.0,2875.0,12287.41815903978,11529.382207635888,11828.365262678013,11907.530367736621,229.04668194041074,11829.3521710473,11909.006180061018
1218.0,1336.0,19885.921528613588,18090.292420526235,18877.197429432144,18978.814963325138,539.7990803493682,18879.532940942918,18980.270883629524
1144.0,1257.0,20508.18867656802,18609.76834848203,19450.734282037043,19553.844917909508,575.5619419954669,19454.540123788425,19557.485702556438
1232.0,1350.0,17757.996052847542,16171.308246674202,16878.98379535345,16960.03039873329,481.02516545644846,16880.525536305104,16960.47850272636
3538.0,3736.0,11051.969611697625,10453.186715453592,10693.680355689008,10752.3307230093,180.92332024464233,10694.415290674115,10752.873198046025
2181.0,2338.0,13226.857759093638,12320.66185961381,12716.839702867952,12773.224832630543,274.5103881588831,12716.827847215549,12774.212318947137
3176.0,3364.0,11727.084973312452,11058.939815588583,11322.67593716857,11391.624049979591,201.5948443477843,11323.242422745085,11392.958925506857
2387.0,2550.0,13952.36149957997,13037.372838717009,13423.45743826858,13494.571690994377,276.3595516817268,13424.15209482988,13494.815700433695
1318.0,1440.0,19387.376649751524,17701.624419901145,18439.124419084135,18538.916954240492,507.53246066702104,18437.749655133255,18542.222944508918
1672.0,1809.0,17228.21225946399,15893.83519421626,16478.10861517111,16557.466468334427,404.9069470534517,16478.808146799365,16560.054069400194
6382.0,6646.0,6396.621720627537,6136.7652988993505,6226.295474242151,6266.624353856175,78.71240722610646,6226.398441460134,6267.045014879832
458.0,531.0,33998.94656784012,29236.74059337403,31454.860443678273,31601.45399419981,1442.808958091325,31449.00684200075,31600.213992412362
1019.0,1127.0,21954.69132667607,19805.716189878636,20777.611063782322,20875.29418587887,649.9763856499605,20779.276319160257,20877.861061164178
2552.0,2721.0,13102.475066354373,12272.288422689238,12605.16835572876,12684.177373355416,250.05529140636426,12607.272052249,12685.547723702404
1814.0,1956.0,16274.796785822618,15061.991448497498,15596.539485714276,15666.89190555941,367.9065916280998,15595.53025912726,15669.196644787535
2120.0,2274.0,15160.62561414299,14112.859439081794,14548.926813677237,14634.671034486722,317.86893575829504,14549.851367534635,14635.724453295794
1590.0,1724.0,18043.39015074349,16616.73775949776,17232.88428899626,17325.250351329156,433.04224130062016,17232.87894686525,17325.39162448769
1882.0,2027.0,16214.78146201258,15033.596730746527,15538.844038447416,15622.630596733641,358.30439318142487,15541.497208402157,15622.00510463336
1413.0,1539.0,18540.734060091174,16987.271242539686,17672.454385088884,17761.132779176896,469.99299269594843,17672.82231069585,17760.949324349025
982.0,1088.0,23380.190736244076,21057.27703704951,22099.23159100143,22210.88601115891,702.4536188658044,22102.35748308311,22213.134401671312
1490.0,1620.0,18547.421958771953,17032.532547521383,17693.6885135593,17785.911599587405,457.377719300854,17697.03467637879,17787.4033377047
1157.0,1271.0,21152.856265323822,19202.771395730542,20054.161238890993,20166.923423032087,586.1695222720977,20056.443883320237,20165.60513471819
1811.0,1954.0,16777.25628972069,15526.340813885972,16062.851508435075,16149.037632123987,377.68405143183173,16064.015839496398,16148.738271906726
1779.0,1920.0,16556.95629106234,15315.088300836574,15849.724619864744,15934.370397059247,378.1040864373964,15850.102188413885,15934.185067785156
1505.0,1635.0,14966.830613285812,13748.14599308275,14267.169496875005,14354.02863438942,368.3307911682937,14268.571199309577,14355.591489848346
1582.0,1716.0,17840.33511931884,16419.392589122483,17034.307350113755,17127.686839181108,429.3901835787788,17034.690159350284,17129.22596703183
1123.0,1236.0,17141.607344691227,15546.196259063225,16256.894661932793,16340.692238754744,481.847344079127,16255.720125270103,16342.625477218628
2285.0,2445.0,14453.169542495116,13487.900768629848,13898.5742985684,13967.586197800296,293.29454594238086,13900.048979429186,13969.039216738292
3301.0,3492.0,11074.234179941477,10456.215958181176,10701.333072525978,10764.357848056203,188.36129697924238,10701.741599284,10764.637532772094
2238.0,2397.0,14630.928318365926,13640.200826613807,14062.181956601264,14133.336393781983,298.8748877822537,14062.12165777932,14133.321119206967
4244.0,4460.0,9593.722866923583,9118.198194216488,9298.697826225867,9355.35536590015,143.76581917583954,9298.653938210786,9355.579080687017
2439.0,2604.050000000003,13997.354414667934,13089.150039694678,13470.213553924299,13543.235215920877,274.26957358285455,13471.517426553877,13542.724500112028
2747.0,2923.0,12932.444556400042,12141.405179649671,12461.263101108201,12536.364489006128,238.18090212475235,12462.585639115461,12536.835393714295
1163.0,1277.0,18781.373426503058,17054.422340413556,17825.40204003513,17915.478460433034,521.243962587621,17829.090312695058,17918.320089859633
3514.0,3712.0,10643.982470038958,10065.394547920187,10286.695955224697,10352.927608268112,174.85604257205455,10286.90661702392,10352.990408801976
2162.0,2318.0,15239.682122485103,14195.240848249647,14642.713943314453,14716.289268233657,315.23423153826246,14644.550170503757,14716.343302753747
3638.0,3839.0,11292.507424206506,10686.516231046064,10921.554021033935,10989.041982736479,182.48122744768543,10921.413794230668,10989.670880774378
2656.0,2828.0,13448.168501678787,12612.132040645778,12963.99783528696,13028.528700203082,251.9837394263323,12965.035250737723,13029.156276173811
1736.0,1875.0,17001.538392347476,15710.684232596624,16253.715691052748,16354.323794548824,393.0089186871806,16255.727383753532,16355.828619741113
1759.0,1899.0,14625.953933374107,13517.890002335505,13999.626239054036,14068.432749853473,333.5736694528139,14002.6351188922,14068.592549828538
1024.0,1133.0,23176.93302949676,20903.78225819808,21916.10025586877,22038.70392612515,682.705267372125,21916.44207630925,22043.80097656028
2503.0,2671.0,13845.921268501752,12956.671052284255,13326.524980264967,13400.087956809288,266.78221550774003,13327.981841874429,13399.191560671605
3231.0,3421.0,11164.401236319565,10532.187957099295,10768.2483811171,10846.892137487903,190.90541299817414,10768.871259040228,10847.579113258053
1844.0,1988.0,14394.819573856916,13331.685999531179,13785.839470286064,13860.520066346178,322.2032761638132,13785.390229867146,13860.140876297697
2250.0,2408.0,14991.66230624921,13987.83660234717,14380.183814543527,14487.362324667489,304.71125394641757,14380.468127892529,14487.592814799018
3470.0,3666.0,11974.715622104744,11320.626402623753,11589.068043098054,11646.849111661155,198.40125577254815,11589.091019437836,11648.67531754676
1459.0,1587.0,18626.286044329878,17088.345066355407,17734.97327077605,17853.324188279385,464.3658401763234,17737.077977098463,17855.268452122367
1586.0,1719.0,17369.134026490683,15992.28542476075,16580.94644552487,16673.005830260998,416.9332702545632,16583.19577742669,16675.099260181913
731.0,822.0,27386.725252899843,24283.950137676653,25655.549450716488,25826.811381833268,936.7807888143461,25651.64854451031,25822.574510106424
794.0,889.0,21910.52761702918,19512.02158821673,20556.153528100156,20704.95241784115,723.8737943981786,20556.802480997994,20711.845782833847
11.0,25.0,209245.06502633498,92268.17157375641,146646.47397122555,148441.69313576425,35170.26428878521,146697.08309493054,148194.20153509357
1397.0,1523.0,16702.393452557288,15298.253788673464,15873.715702640538,15994.945392136673,423.998844039138,15877.696823846267,15994.762820607328
2697.0,2871.0,13414.490493448724,12588.532811292644,12929.332806235065,12999.05829203797,251.01212762987282,12930.636714526392,12998.876449796266
2812.0,2989.0,12843.836071059302,12068.486561223877,12362.130019395023,12455.589311959391,233.43360073803922,12362.4053494166,12455.144450584736
2190.0,2346.0,13941.643236003176,12990.650724222842,13390.208910486526,13462.744760772206,287.8316661177912,13390.517234290039,13464.3998201361
3078.0,3263.0,11788.019259863146,11105.808107414518,11364.420122518797,11447.16196388884,205.45034848153844,11365.943335797188,11447.56863214843
2625.0,2796.0,13906.246007185495,13034.683918779261,13395.076052356122,13468.753529182333,262.0775621159676,13395.614970517045,13470.631380337289
1092.0,1204.0,22110.597042874087,20024.402499559987,20912.982085975527,21063.36780647022,630.0131542164834,20911.37918418937,21065.8957832414
3196.0,3384.0,11942.691681677055,11265.49580384919,11535.137204166203,11603.5243979525,205.13232627368058,11536.19560161924,11602.99162282075
256.0,311.0,47307.73005127355,38751.34583013099,42723.66467481127,42999.42698663939,2593.4826235762225,42721.4893083207,43005.858618853425
1036.0,1145.0,22853.931205975725,20642.212440037398,21611.212780068454,21742.48365137092,669.6836018072295,21616.142549397227,21744.21601092555
458.0,531.0,34612.5795683048,29747.320169525712,31953.50911329558,32164.64136011504,1466.9606790200387,31951.81175850406,32167.34497306282
1435.0,1562.0,17606.124306424997,16138.978264208195,16778.486627689384,16868.79720921947,442.25886434950235,16778.725140169714,16871.44412217583
2967.0,3149.0,12388.695868742043,11658.239564276322,11934.531423994436,12022.52159567291,219.96756883714804,11934.946744419824,12024.114314851591
874.0,975.0,19108.56312872021,17100.998536648527,17994.469280366146,18094.963489428217,604.9045126869371,17996.314607853365,18097.373431583015
967.0,1072.0,23379.898125707754,21043.880353719636,22051.89166608229,22206.621909819794,705.3203898368092,22054.053946470336,22212.19979114726
454.0,527.0,36390.87599798225,31252.940189308432,33611.67752874046,33802.06612562272,1551.7924262669737,33612.510832339336,33805.05069043373
305.0,364.0,43124.2638374509,35894.394002755704,39178.514328008416,39465.526345795886,2187.0061998140764,39189.740869254114,39470.175647688644
1004.0,1111.0,21955.625873798785,19802.105798569854,20752.236774365367,20868.879214415407,651.2882224007706,20750.44681433555,20870.60506589753
544.0,623.0,31356.59301923074,27272.23927771362,29092.81770842901,29293.977117657127,1229.4708812693398,29091.95471799183,29299.984580824068
2130.0,2285.0,13308.650109181246,12391.873864138219,12757.456279008797,12849.718565215264,276.99785814864487,12759.09893792369,12850.956964766941
1608.0,1743.0,15411.218837810859,14199.568753213316,14710.213867954946,14805.674565414682,367.02581002146974,14711.515517021697,14806.942048056242
3078.0,3264.0,11974.896646465648,11278.262879297412,11541.197818541941,11624.769587295026,210.19928567971706,11542.278960624524,11625.878412712365
418.0,487.0,37477.04579087227,31984.388801193258,34496.46121491144,34716.80247113679,1653.7078919465607,34495.86212634577,34717.31254327682
2797.0,2974.0,12623.040481410626,11856.369375706594,12164.735273473925,12239.925600692244,230.93455533947918,12164.608632146337,12241.479039326143
1549.0,1681.0,17321.525565410993,15927.970111486746,16523.509862520565,16620.42223543802,418.31292546769487,16523.87733691703,16621.782502673683
484.0,559.0,33066.78351780038,28564.993673050023,30608.014922251477,30794.855681769848,1370.170129715812,30604.885302589963,30802.179793050404
221.0,272.0,50856.19161351142,41057.170944063495,45629.6550318906,45898.90947026223,2977.4553928303603,45625.41524599406,45922.3648166408
490.0,565.0,33674.21107958557,29080.532646370717,31142.759484547947,31354.482277146923,1381.524475856296,31153.36154820925,31353.85535045357
352.0,416.0,42266.21637683856,35626.77300990164,38666.562688364116,38921.24452939411,2011.771261690893,38675.55679789862,38935.04538451714
433.0,504.0,35061.603340685615,30015.239493545305,32305.54236389594,32514.667770545293,1518.9509190172253,32305.928971083053,32506.04742654634
844.0,942.0,25583.794003905743,22862.765903852556,24051.235690787944,24217.09891114086,823.6782476104377,24054.720707541637,24211.817065162562
985.0,1091.0,22154.642652336926,19958.335292937918,20912.699244530086,21050.369402600616,661.2072435198689,20910.19361102608,21048.346685153556
1583.0,1717.0,15460.940331508933,14234.091651980141,14747.710025074706,14846.669597139706,371.09849454113794,14747.655262681497,14847.125800441525
1238.0,1356.0,15972.018072635248,14548.250292104485,15162.134418145004,15256.209912080347,430.06135827263034,15163.415032061477,15257.754128238541
3002.0,3186.0,11539.093725472529,10863.028684721969,11132.297342351685,11199.369154435337,204.14640892799662,11132.651238101373,11200.629589160611
489.0,564.0,34288.594415391315,29617.82111921456,31717.768393293038,31928.956188895463,1412.6112064172437,31715.209287470243,31928.45256450139
1127.0,1240.0,20898.05473738607,18959.274381771007,19799.71596681442,19926.256907598316,586.482795294058,19801.315376911167,19925.700589270276
3780.0,3986.0,10698.035145455953,10133.845221586711,10347.79617002023,10414.456939815345,169.28958335318254,10348.717133809401,10415.114798178209
960.0,1065.0,21660.39984265181,19494.08907453904,20445.120498470365,20569.9554779827,655.1230479610286,20445.738859891793,20568.837886667257
3703.0,3905.050000000003,8967.673675162974,8492.507005836484,8679.056433492697,8730.051285930851,143.1230071088768,8679.096487170396,8730.65224506616
1442.0,1570.0,19354.498266696166,17747.72778121537,18436.529886545122,18548.934052870005,484.710829490829,18437.54834993897,18550.45934297993
4662.0,4887.0,8772.326545654598,8360.105826481076,8512.098182959071,8565.49503265981,125.14935660456038,8512.982586368122,8566.156533767195
2999.0,3182.0,12105.982464510302,11396.876340057406,11673.064140572424,11749.680332053003,213.76225868035695,11673.386101748272,11749.399724199735
1750.0,1890.0,15542.607644206551,14368.226775707793,14860.722907108573,14954.957830134,355.4443385964368,14859.990318261522,14953.834293304275
2283.0,2443.0,11252.536932721609,10500.479768267393,10815.734679588466,10875.622686920471,226.47046680739138,10815.614699633083,10875.860145085358
998.0,1105.0,20160.913048059323,18171.444314294757,19051.307127640008,19158.29987917722,599.1129943340518,19049.182381787487,19163.662014023615
1284.0,1404.0,20530.137544069134,18731.39403156154,19491.164442761008,19625.55794514149,541.6134971027291,19493.78272024363,19625.212180162816
4070.0,4282.0,8482.335164463375,8054.171769805113,8219.207593066885,8268.326350306354,129.81915436641802,8219.281194035182,8268.558248021502
2813.0,2991.0,12454.89885333485,11700.498763897647,11996.053278128582,12076.39318478758,226.72388965406878,11996.61832802364,12076.480699603653
4320.0,4539.0,9259.701749941716,8805.344519044798,8975.171687632486,9031.905151928762,137.4511016797374,8975.405938583745,9032.574159910222
2444.0,2609.0,10717.624940539725,10029.153122171214,10304.40674343324,10371.510850614319,209.10044126949236,10305.193158433614,10371.737053260867
5415.0,5659.0,7105.818973283464,6793.5367100326885,6905.643950889408,6949.407377872912,94.38401767365562,6906.056962751604,6950.3797761330625
3114.0,3301.0,12661.744209247208,11932.609771657893,12215.37327077741,12295.701394280055,219.9678766510643,12216.597112255322,12295.68920439044
4766.0,4995.0,8470.228527884225,8074.7515473883905,8219.373920834665,8271.744611432832,119.79023313330225,8219.383913335329,8271.973439956344
4105.0,4319.0,10126.032674083684,9614.346001260139,9808.503378334031,9869.198800183394,154.16129755134608,9808.513839701864,9868.880920698524
2457.0,2623.0,12956.863877717367,12120.934387945297,12455.770449164018,12537.064958287698,252.06850104759647,12456.193307265774,12537.271928671258
1173.0,1288.0,18502.040476169346,16813.045441396138,17545.61866565867,17654.76724486156,508.63920450202187,17546.060411419367,17654.2278302159
65.0,94.0,73639.37865403981,50351.78831404636,61355.75181031239,61767.68268916575,7019.6741495666765,61344.62081763444,61769.76960667489
1739.0,1878.0,13698.954283051145,12661.846173317725,13093.800350199255,13179.183612945955,314.0254226027963,13094.606594673138,13181.78983202988
2532.0,2700.0,10981.513593429469,10283.739726152327,10561.296389796647,10630.748132444029,211.55813867472708,10561.31451282718,10631.205517047172
1309.0,1431.0,19007.623624170792,17361.310998151454,18065.90465297956,18179.020712267207,499.65296142291413,18069.82943665022,18180.826888489286
1862.0,2007.0,14543.531203411663,13471.657225679208,13914.928033629727,14005.143314733861,322.30254429332024,13914.96107877422,14005.056603798761
3285.0,3476.0,10743.626970822008,10142.505907166018,10373.631661245694,10440.893409155658,182.07533307577978,10375.303482808282,10441.739252739222
1207.0,1323.0,18277.68516037331,16636.656543581707,17349.524395267857,17453.175364064835,497.8520448953393,17352.20905209384,17451.560407790967
1052.0,1162.0,21443.21485136053,19380.58095272818,20272.92585566465,20407.2382667683,621.2852898883039,20274.041355218673,20408.553189789316
2489.0,2655.0,13166.380099191616,12324.627983619257,12662.83303888907,12744.747724151392,255.50427578417046,12662.303053899603,12745.973424497453
1894.0,2040.0,15419.55612064443,14298.875786688184,14764.57564425939,14857.399547099965,338.891462510751,14764.560828716043,14856.822361944502
771.0,865.0,23954.296226245122,21295.05749571063,22463.251151820736,22612.28437241069,798.9340340634363,22469.622022477575,22610.161162423872
1436.0,1564.0,16790.653682091728,15400.3782575272,15988.730313208818,16089.581047143804,421.09510125138985,15990.894439817845,16090.542110537366
3682.0,3884.0,8651.523545612963,8193.93596926403,8372.277564091268,8422.424437324978,139.30500234534725,8372.734931056366,8422.356144041158
2482.0,2648.0,10005.644783738235,9365.058826661356,9626.931243588197,9683.861652106187,193.00001795918016,9626.5326941637,9684.809538984815
3488.0,3685.0,10936.0926979315,10338.537426385667,10575.551523292082,10636.895142270527,180.53013065926953,10574.836665567609,10637.123721309688
5433.0,5679.0,7730.9815147970685,7389.377490584358,7513.031301866146,7560.345530223776,102.62695506249386,7513.9589324151375,7561.058738008088
2409.0,2574.0,11588.546560003912,10832.188864599642,11142.002338587656,11207.762541778155,227.81721533998433,11143.252063316946,11208.5465419622
2354.0,2517.0,11969.460154333796,11181.088506292474,11500.031362182293,11573.302935343101,237.6652533417378,11501.261104020728,11574.205811272794
815.0,912.0,20675.67046748253,18438.148320826316,19430.90854948773,19548.991838528214,673.518192900084,19432.583459512054,19549.402591096597
3992.0,4202.0,10273.207447438075,9749.538409107165,9954.025698591166,10011.113226668691,157.85824289305407,9954.062307413988,10012.721550348404
1982.0,2131.0,14161.301897148083,13149.342434583074,13570.316463107643,13653.18449458998,305.4890512859595,13570.73220552998,13654.383038716196
1452.0,1581.0,16626.682082654246,15252.794401374778,15839.525477758842,15937.054829641034,413.12533351565156,15839.74909696684,15939.701074494827
3204.0,3393.0,10881.417640054984,10264.439812202307,10511.013653730763,10572.708800015831,186.91525967241995,10511.873456491992,10573.380562402599
1057.0,1166.0,18951.476917700144,17137.740373986315,17933.080970464882,18038.316682228084,549.7960931301211,17937.201333711113,18037.700057465372
1172.0,1287.0,17832.524340673426,16208.555012369723,16910.82545581644,17015.695802705246,491.20731449829293,16912.297034841587,17014.921585190885
2657.0,2829.0,11921.143219926207,11182.644790633476,11484.826245740043,11551.590092046003,224.21566578097645,11484.135738470495,11551.487972112398
2493.0,2661.0,10556.267177195637,9880.59769287733,10156.454484733858,10217.513468558283,203.8272878839742,10156.199719608168,10217.031382683586
2715.0,2889.0,11240.5456436616,10549.628092184737,10831.229484373713,10893.494053767272,209.39404806168392,10830.85924202633,10894.510120645682
1677.0,1814.0,13886.336535602117,12815.642612958303,13268.65030057054,13350.137619598112,322.37276160474295,13269.374952785527,13348.788735111504
2367.0,2528.0,12537.36965891401,11718.61109254008,12059.387820454163,12128.028780585542,247.92930934820802,12060.441054382645,12128.10353459561
2006.0,2156.0,13687.250567536554,12719.619212363075,13120.890705956519,13201.643471141937,291.9586464039465,13121.597745083498,13202.91731694659
2457.0,2623.0,11518.689248401135,10774.1517167901,11079.201888011292,11145.313612620044,225.6640712104355,11078.694316193465,11145.794447250215
1160.0,1275.0,17582.795760132936,15966.355515851832,16673.922547818584,16772.56034632237,488.62423446885083,16676.62196548016,16772.891527985124
3075.0,3259.0,10644.53176628539,10031.611373259795,10277.813616672927,10337.730309329412,186.13419220166975,10278.546994868768,10337.71976988406
2016.0,2167.0,12357.796007097024,11483.745326681768,11848.755772823104,11917.420127520103,262.90064898570347,11848.458717699603,11917.798734775542
3137.0,3323.0,9637.53814614019,9087.390060954802,9305.570688820355,9360.277721972969,166.48148909276463,9306.490464343982,9361.73345725257
1392.0,1517.0,16475.48987723411,15087.876819511845,15680.475654107599,15777.753946661476,419.72863466773066,15681.70320401437,15777.783245693683
3080.0,3265.0,10796.354371829997,10172.01043999955,10424.687411907276,10484.205883844714,188.4602586404456,10426.03400568195,10484.826099046832
1405.0,1531.0,15896.568015842422,14562.679678989221,15139.274676438738,15223.016312106087,401.601713364781,15138.903100602416,15221.70131574146
681.0,769.0,23986.518466591842,21180.19786190367,22449.855125504466,22572.38120455164,849.9014333591678,22453.38773606044,22576.274817931277
3338.0,3530.0,9622.422408658796,9088.337449001208,9300.481489112659,9354.54491668898,162.094537314388,9300.779440214092,9355.76363539395
3059.0,3243.0,10652.763823069183,10034.30783439517,10281.97867778797,10342.082834951605,186.9034009977155,10282.73836778164,10342.02031060884
1185.0,1302.0,15166.279986794943,13785.880175110102,14390.49687021163,14472.326642428718,414.9151976101979,14388.84960260317,14472.38601349246
3277.0,3469.0,9412.25798832102,8883.332264641795,9092.557443544567,9147.276784525911,159.9511690847793,9093.901747913866,9148.108129159476
1814.0,1958.0,13345.62485707982,12349.787886269585,12774.41530957449,12847.794054354556,298.6620250658087,12774.191839997613,12848.361818398822
3349.0,3543.0,10584.062019983045,9996.249575148544,10229.45937299988,10289.16369181948,176.7999073914999,10230.329930802971,10289.526294135747
1616.0,1751.0,15483.5559973525,14266.391085654283,14783.997868422133,14870.306391509728,367.8241217286207,14783.516528372931,14871.829478319552
3209.0,3398.0,9156.285994717313,8637.223710679946,8842.12123519624,8895.442071439424,156.94287888328012,8843.064096679343,8895.279506630312
1960.0,2108.0,13479.02652263756,12516.02578841415,12926.625461297856,12995.733332959537,291.8661098920542,12926.237477076244,12995.836657198037
1398.0,1523.0,16060.124057858258,14711.026433141973,15296.75294725901,15381.69589085627,407.5446748744469,15297.781509708655,15384.305112773425
1533.0,1664.0,15875.09513796438,14601.136105964146,15148.205339455992,15233.999849928308,387.14181494874595,15148.870053757744,15234.257038331707
3014.0,3197.0,9647.650948967994,9084.863032689382,9307.429406108558,9364.940761555787,170.29969197771982,9308.708240520526,9364.367468014576
1362.0,1486.0,15643.540209206118,14312.617320708074,14889.335143401884,14973.074691343445,400.4921934984757,14890.904879327278,14974.371354944944
3381.0,3575.0,9973.373502591006,9421.84535656625,9640.332423995687,9696.729760405176,166.58625443724443,9640.4210547084,9696.596312703101
1120.0,1233.0,18391.126604793542,16673.388492973,17429.840144826256,17530.388489190125,518.5741138283847,17430.647567751395,17528.27945264039
3169.0,3356.0,9204.98798214164,8681.36784583396,8890.729360405836,8942.410136446504,158.3298694125661,8892.05334386487,8943.326418600023
868.0,967.0,15929.5697307644,14263.638940484288,14994.823592296227,15092.13081267786,505.73285709312603,14997.636123750583,15092.970201987127
2971.0,3154.0,10225.24590726986,9623.199285918066,9862.734277736976,9922.30261371706,182.04313520308483,9862.666914516896,9923.311905660443
1609.0,1743.0,14536.692561145577,13396.045655239945,13871.395007565441,13961.375088800498,345.94973234909753,13874.396781196645,13962.314607044094
2930.0,3111.0,9915.41257540324,9328.201076713267,9563.035330683813,9619.944972956695,176.5486512624507,9563.90792204568,9619.95481453576
849.0,948.0,22348.3127957482,19976.82773404082,21025.35294321938,21161.184431067635,715.4017256732876,21031.4445642809,21163.72399836569
288.0,347.0,34108.313409071445,28223.285228254725,30974.36203761798,31153.038523503128,1772.3749345294943,30976.34170943381,31148.175931578997
897.0,998.0,20209.279976912374,18121.401885407668,19046.416835662356,19158.80074938954,630.4775124311358,19051.014217899483,19161.903091969834
636.0,722.0,24804.15932956137,21796.622547826515,23158.905465697826,23290.162548937544,905.317596281288,23157.094580185392,23293.055555969964
2692.0,2865.0,10013.107626291468,9395.19106212902,9646.218288078273,9702.86705928679,186.22657679236156,9647.288088015706,9703.760106295073
891.0,992.0,20462.72450649919,18336.285453137956,19290.432036397997,19393.689684292065,639.0809301962256,19291.803621657564,19397.02981554658
347.0,412.0,31716.350130732095,26662.99743598071,28981.12665566116,29162.704176383966,1519.3877609931012,28986.739308192908,29155.35738964898
1438.0,1565.0,15595.068062466287,14300.831843586113,14860.442291419897,14943.610040628304,391.2929856580885,14861.074628330225,14946.420681622287
1001.0,1108.0,18112.402168953147,16335.037701774194,17115.292690781618,17214.859032701683,537.9299790777181,17116.125422771496,17215.7763503901
1306.0,1427.0,12241.415220487685,11182.861619854457,11646.088983447042,11711.624460708177,321.8692213366805,11647.12700299687,11712.367147544097
849.0,947.0,20644.238072215474,18455.379159215427,19433.760214724312,19547.44533549713,659.6667857981145,19434.698728479394,19547.71807029703
1147.0,1261.0,16362.62741285391,14851.17583248639,15519.09433643146,15605.988480328713,454.6413468250989,15516.435404772486,15605.42443590227
1536.0,1666.0,14729.72507418821,13554.009473942251,14063.12904606438,14141.664667232446,358.36162633131835,14063.792602195961,14140.83259317947
967.0,1072.0,19900.640310648636,17916.151430470527,18797.43599850209,18904.316981012544,604.9722584661321,18795.827479157506,18903.946327608177
1797.0,1939.0,12983.354731603536,12014.416948323013,12427.22191100378,12496.85235203408,293.33679872748485,12428.263603142948,12497.957459327668
3464.0,3660.0,8569.523068217812,8103.075304558169,8284.802882781985,8335.234559411754,141.46202806731353,8285.87420346326,8335.506465010234
1430.0,1557.0,15594.67803893227,14301.439920103932,14863.119097758985,14945.176584270339,392.7036976990516,14863.003418193284,14946.175576514894
1603.0,1738.0,14606.691975842854,13456.47094411143,13949.77906181285,14030.005299667728,348.64941524876485,13950.685013643526,14030.47757462538
1166.0,1280.0,15977.125577756995,14515.457608454031,15161.189683067936,15243.950047641261,442.6013516604327,15160.93632802099,15245.221834413062
1002.0,1109.0,18974.915830197606,17105.45937873923,17926.47991205766,18034.742251513027,562.3401863480018,17927.387768761586,18035.354244602902
2558.0,2727.0,11832.268120314195,11086.093108412932,11393.39780586823,11456.986878130372,225.76575173894858,11394.304953758328,11458.283121918395
1969.0,2117.0,13573.792191017703,12601.4432468904,13014.05589561707,13086.410219533695,293.5326780107193,13015.80653907678,13089.080391458825
1357.0,1480.0,14770.50221369926,13515.828608493724,14054.877880306058,14138.727256405205,380.5384656503553,14057.016722412633,14139.813318328552
1731.0,1870.0,13842.50486324713,12789.320667337677,13236.506031366682,13311.936363659186,317.1305245523947,13236.818316696303,13313.170320210294
860.0,959.0,19844.22377387381,17753.085279392933,18683.635957594313,18792.520188664872,632.9206591594697,18684.004627402344,18792.199245950247
835.0,933.0,21040.644801524028,18793.8832370838,19789.777129546903,19907.00410068345,678.0762401801909,19790.074047210008,19905.073588869935
1942.0,2089.0,10900.247469069187,10115.937997500449,10443.953814333285,10505.916428401479,237.35656659338292,10444.02975227852,10506.770627709284
861.0,960.0,17405.7564336165,15569.50161383446,16378.373966127014,16479.332096006638,553.5321839205327,16380.390243272785,16477.756508546267
1764.0,1905.0,13679.562063288786,12646.02043465956,13084.161423663953,13160.239457248159,311.09059278686976,13084.302784603336,13161.117248913899
2671.0,2844.0,8135.072958533214,7631.276319270162,7838.954866204156,7882.0734307036355,151.963330482914,7839.2948899986095,7882.745744322079
1124.0,1237.0,16837.776181690835,15269.98309393017,15960.750619651935,16047.632520707459,472.64565244863604,15960.72887660194,16046.524997589942
1515.0,1646.0,14343.37119274944,13178.534542375091,13676.689513380177,13756.608835417526,350.0224819826395,13677.941574351938,13756.69121544099
1540.0,1672.0,14564.648324673557,13396.633783144158,13901.22417820921,13977.815292945399,354.3810417809959,13903.736469264992,13979.904645016059
2182.0,2338.0,10919.918595021143,10176.339869887488,10486.645270907906,10545.021505256216,224.60716909926427,10485.70875392642,10546.32280141433
2129.0,2283.0,11493.2906115792,10700.66277316804,11035.091298972482,11095.230837067042,239.04340696199574,11035.993669635767,11095.861800792349
1730.0,1869.0,14436.627527646211,13337.864938940762,13805.462282485525,13886.25412810823,331.4019731288845,13806.560550442671,13888.481428780293
2181.0,2338.0,11557.620040902395,10770.671551165726,11100.648642360198,11160.45815121183,237.68710615135308,11101.014205311641,11161.245847840206
1745.0,1886.0,11083.681366447787,10242.837344748335,10606.26416857493,10663.511538479283,253.37947071389945,10606.14983861069,10663.56793802385
1331.0,1454.0,14968.512474921246,13684.344669169235,14242.403311372165,14323.333690934245,387.8620607935549,14243.785833582675,14323.370677167854
1641.0,1777.0,13746.665991816273,12675.546441701019,13133.258607270753,13206.95212104187,324.641182537671,13134.686985125732,13208.310086800664
606.0,690.0,22393.702233394273,19638.12616497669,20893.498438918436,21011.253125351683,837.195951166675,20896.049227492018,21015.670456899283
