ventile_id,simulation_id,emp_b_mean,emp_a_mean,real_wb_mean,real_wa_mean,dist_ij_maximum,dist_ij_minimum
10,62,425.4299065420561,421.1214953271028,85.61024619725059,85.94313968139512,11.48754368614339,10.72513829060439
11,62,438.69158878504675,434.1121495327103,84.16851818906324,84.52523721577252,12.092084039119785,11.48754368614339
12,62,450.7383177570093,446.0934579439252,83.45148557937378,83.7567575205249,12.748421000557512,12.092084039119785
13,62,410.2056074766355,406.22429906542055,86.01954242003868,86.34832337296713,13.501331419788942,12.748421000557512
14,62,502.43518518518516,497.6296296296296,88.40228025150456,88.7388315810727,14.1931526288167,13.501331419788942
15,62,335.8411214953271,332.5514018691589,83.88127202138719,84.18968101287442,14.956788839614688,14.1931526288167
16,62,463.2429906542056,458.6261682242991,86.7294029132608,87.10945866803839,15.829313623743104,14.956788839614688
17,62,334.86915887850466,331.57943925233644,84.25014048124093,84.55069141936941,16.715116260578437,15.829313623743104
18,62,571.2056074766355,565.6542056074767,85.82474284035357,86.1399785839497,18.154016273702457,16.715116260578437
19,62,321.5140186915888,318.6542056074766,86.20107469854207,86.5542866692086,19.871801050606063,18.154016273702457
20,62,548.8796296296297,544.0185185185185,96.64936793232899,97.03629745519646,36.47608118563621,19.871801050606063
1,63,4867.83962264151,4818.264150943396,106.37068006940122,106.81200750967525,3.180796486470582,0.0
2,63,3885.9345794392525,3845.92523364486,101.4263016276892,101.8421804978121,4.199298262995014,3.180796486470582
3,63,1443.4953271028037,1429.0093457943926,95.6695528013343,96.06038536794202,5.272455687869069,4.199298262995014
4,63,2625.9532710280373,2600.2242990654204,91.13979799952196,91.50204000046998,6.193740596260733,5.272455687869069
5,63,3326.8598130841124,3293.9813084112147,88.39070468905123,88.76366009393541,7.05506785778168,6.193740596260733
6,63,704.1028037383178,697.5700934579439,86.23564338718391,86.55714956514973,7.953231296132531,7.05506785778168
7,63,577.8981481481482,571.9351851851852,85.14922847985218,85.4850329144271,9.018858595419156,7.953231296132531
8,63,424.5420560747664,420.42056074766356,83.29478801508236,83.62425808901726,9.988970078469205,9.018858595419156
9,63,600.3271028037383,593.9252336448598,83.4313955105414,83.8298352552912,10.72513829060439,9.988970078469205
10,63,427.25233644859816,423.2803738317757,85.3613502122498,85.67764999243785,11.48754368614339,10.72513829060439
11,63,435.7943925233645,431.50467289719626,84.51255111217114,84.85374974092512,12.092084039119785,11.48754368614339
12,63,450.3457943925234,445.9065420560748,83.60461263962826,83.90646596509481,12.748421000557512,12.092084039119785
13,63,409.68224299065423,405.39252336448595,85.5334577713846,85.87332141823107,13.501331419788942,12.748421000557512
14,63,505.18518518518516,500.18518518518516,87.86207718138533,88.20221896592814,14.1931526288167,13.501331419788942
15,63,337.5140186915888,334.22429906542055,83.86945793686158,84.18917038764152,14.956788839614688,14.1931526288167
