ventile_id,simulation_id,real_rb_mean,real_ra_mean,res_b_mean,res_a_mean,dist_ij_maximum,dist_ij_minimum
13,12,14312.693823018179,14376.827202114688,985.6666666666666,985.5,13.534002919449897,12.807556292781596
14,12,14771.178991421019,14851.581613762248,935.5833333333334,935.8148148148148,14.213223355492133,13.534002919449897
15,12,13851.278310809017,13931.114362474196,902.9074074074074,902.75,14.990022927080933,14.213223355492133
16,12,14295.00189591831,14373.860672917044,855.7962962962963,855.6296296296297,15.857134762354208,14.990022927080933
17,12,13914.825938255872,13979.768817258257,851.324074074074,850.9907407407408,16.73930680095249,15.857134762354208
18,12,12805.357709983984,12908.132706351673,1012.8796296296297,1012.8981481481482,18.185193908963573,16.73930680095249
19,12,11445.319037876267,11506.616344564294,917.6944444444445,917.1018518518518,20.03230371924933,18.185193908963573
20,12,7982.4057327983455,8043.077519769636,1376.2407407407406,1375.3148148148148,36.47608118563621,20.03230371924933
1,13,19396.500604865116,19507.69399454191,1633.6851851851852,1634.9537037037037,3.2207496030095855,0.0
2,13,16825.892099082706,16950.513049338995,1673.2685185185185,1674.0833333333333,4.209577041627323,3.2207496030095855
3,13,17285.999553840844,17413.33867582376,1440.9351851851852,1441.7592592592594,5.273829034979965,4.209577041627323
4,13,15419.522714696177,15534.283572800223,1411.0277777777778,1411.138888888889,6.2193607634696795,5.273829034979965
5,13,16497.3312859624,16601.68655844726,1228.5740740740741,1228.9814814814815,7.099010562158709,6.2193607634696795
6,13,16019.477770106914,16114.849500877901,1186.9166666666667,1187.148148148148,8.009865765886136,7.099010562158709
7,13,15881.713702375859,15988.810773021527,1216.5925925925926,1216.9166666666667,9.067303845096996,8.009865765886136
8,13,15762.21122650491,15898.296997639782,1078.2685185185185,1078.648148148148,10.04996750303151,9.067303845096996
9,13,15223.907494103698,15309.727191334801,1076.138888888889,1075.6574074074074,10.757118479298125,10.04996750303151
10,13,14893.627431944544,14977.351406530783,1100.8796296296296,1100.6944444444443,11.497848880095894,10.757118479298125
11,13,14426.96041824289,14516.905620078727,1026.8796296296296,1026.287037037037,12.109091001333718,11.497848880095894
12,13,14016.925135529462,14094.415996111418,1127.888888888889,1127.8796296296296,12.807556292781596,12.109091001333718
13,13,14200.390840160424,14277.075181623855,982.7222222222222,982.2685185185185,13.534002919449897,12.807556292781596
14,13,14787.738600775829,14858.776300171061,944.5555555555555,944.3888888888889,14.213223355492133,13.534002919449897
15,13,13910.376237838274,13994.439844962992,902.0833333333334,901.8796296296297,14.990022927080933,14.213223355492133
16,13,14297.635954810996,14345.263071345735,861.5833333333334,860.25,15.857134762354208,14.990022927080933
17,13,14151.94832992115,14217.853687973475,853.3333333333334,852.6574074074074,16.73930680095249,15.857134762354208
18,13,12692.24334592917,12757.56649301825,1013.5,1013.3611111111111,18.185193908963573,16.73930680095249
19,13,11339.471029024253,11393.87455503857,914.2685185185185,914.425925925926,20.03230371924933,18.185193908963573
20,13,7923.053006965157,7929.4510629037895,1372.3148148148148,1372.037037037037,36.47608118563621,20.03230371924933
1,14,19452.331507530685,19613.11200411645,1624.2407407407406,1625.5,3.2207496030095855,0.0
2,14,16851.30637236344,16964.81053985833,1671.3333333333333,1673.0,4.209577041627323,3.2207496030095855
3,14,17294.259075162747,17398.34979844573,1434.138888888889,1435.2314814814815,5.273829034979965,4.209577041627323
4,14,15513.969108237034,15618.654713399348,1414.388888888889,1414.75,6.2193607634696795,5.273829034979965
5,14,16381.449172587143,16487.483021636624,1228.6944444444443,1228.4259259259259,7.099010562158709,6.2193607634696795
6,14,16242.626304423004,16352.245219732597,1188.0555555555557,1188.1666666666667,8.009865765886136,7.099010562158709
7,14,15910.232768439575,16009.032350243344,1221.7407407407406,1222.2777777777778,9.067303845096996,8.009865765886136
8,14,15795.556577222977,15881.288199455013,1083.4259259259259,1083.4259259259259,10.04996750303151,9.067303845096996
9,14,15321.099667080436,15404.48673094662,1081.6759259259259,1080.9351851851852,10.757118479298125,10.04996750303151
10,14,14831.942811918538,14908.979019666984,1097.5277777777778,1096.7037037037037,11.497848880095894,10.757118479298125
11,14,14485.629333204148,14557.98084748489,1027.5462962962963,1027.7037037037037,12.109091001333718,11.497848880095894
12,14,13971.734256063084,13936.52733236246,1122.5555555555557,1122.5925925925926,12.807556292781596,12.109091001333718
13,14,14154.752458481877,14234.501375256965,980.3518518518518,979.574074074074,13.534002919449897,12.807556292781596
14,14,15079.779652447947,15167.547161380317,941.8425925925926,942.425925925926,14.213223355492133,13.534002919449897
15,14,13920.691691680788,13998.455654549425,909.0092592592592,909.0092592592592,14.990022927080933,14.213223355492133
