ventile_id,simulation_id,emp_b_mean,emp_a_mean,real_wb_mean,real_wa_mean,dist_ij_maximum,dist_ij_minimum
18,30,573.0280373831775,567.4579439252336,1.2685621009743309,1.2685621009743309,18.154016273702457,16.715116260578437
19,30,322.66355140186914,319.61682242990656,1.27077809545655,1.27077809545655,19.871801050606063,18.154016273702457
20,30,553.9814814814815,549.8703703703703,1.4182462285981774,1.4182462285981774,36.47608118563621,19.871801050606063
1,31,4887.622641509434,4836.3490566037735,1.5656860707969014,1.5656860707969014,3.180796486470582,0.0
2,31,3873.495327102804,3833.495327102804,1.4965929750947915,1.4965929750947915,4.199298262995014,3.180796486470582
3,31,1446.1869158878505,1430.9158878504672,1.4093033811244198,1.4093033811244198,5.272455687869069,4.199298262995014
4,31,2625.495327102804,2598.8504672897197,1.3442379297977263,1.3442379297977263,6.193740596260733,5.272455687869069
5,31,3331.9158878504672,3300.308411214953,1.3012187110685511,1.3012187110685511,7.05506785778168,6.193740596260733
6,31,705.2523364485982,697.588785046729,1.2678754994973431,1.2678754994973431,7.953231296132531,7.05506785778168
7,31,576.5462962962963,570.4907407407408,1.253959154920958,1.253959154920958,9.018858595419156,7.953231296132531
8,31,421.5140186915888,417.14018691588785,1.2261529308469425,1.2261529308469425,9.988970078469205,9.018858595419156
9,31,596.1214953271028,589.8971962616822,1.2293206677104924,1.2293206677104924,10.72513829060439,9.988970078469205
10,31,426.2056074766355,422.1588785046729,1.258041117289132,1.258041117289132,11.48754368614339,10.72513829060439
11,31,437.67289719626166,433.5607476635514,1.2418203022589673,1.2418203022589673,12.092084039119785,11.48754368614339
12,31,454.01869158878503,449.8130841121495,1.23022060785209,1.23022060785209,12.748421000557512,12.092084039119785
13,31,410.77570093457945,406.4766355140187,1.2596331727668462,1.2596331727668462,13.501331419788942,12.748421000557512
14,31,500.3240740740741,495.5833333333333,1.2994425565779564,1.2994425565779564,14.1931526288167,13.501331419788942
15,31,335.3644859813084,332.2056074766355,1.2382498742678767,1.2382498742678767,14.956788839614688,14.1931526288167
16,31,459.1775700934579,454.57943925233644,1.279868554654993,1.279868554654993,15.829313623743104,14.956788839614688
17,31,332.95327102803736,329.7102803738318,1.2347965163750603,1.2347965163750603,16.715116260578437,15.829313623743104
18,31,572.1682242990654,566.9439252336449,1.2685621009743309,1.2685621009743309,18.154016273702457,16.715116260578437
19,31,323.4766355140187,320.4859813084112,1.27077809545655,1.27077809545655,19.871801050606063,18.154016273702457
20,31,552.4074074074074,548.5,1.4182462285981774,1.4182462285981774,36.47608118563621,19.871801050606063
1,32,4881.622641509434,4829.254716981132,1.5656860707969014,1.5656860707969014,3.180796486470582,0.0
2,32,3868.8130841121497,3828.7943925233644,1.4965929750947915,1.4965929750947915,4.199298262995014,3.180796486470582
3,32,1449.271028037383,1433.785046728972,1.4093033811244198,1.4093033811244198,5.272455687869069,4.199298262995014
4,32,2625.0560747663553,2599.1869158878503,1.3442379297977263,1.3442379297977263,6.193740596260733,5.272455687869069
5,32,3326.803738317757,3293.121495327103,1.3012187110685511,1.3012187110685511,7.05506785778168,6.193740596260733
6,32,707.2149532710281,699.9065420560747,1.2678754994973431,1.2678754994973431,7.953231296132531,7.05506785778168
7,32,577.574074074074,571.8148148148148,1.253959154920958,1.253959154920958,9.018858595419156,7.953231296132531
8,32,424.6448598130841,420.7289719626168,1.2261529308469425,1.2261529308469425,9.988970078469205,9.018858595419156
9,32,600.6915887850467,594.4299065420561,1.2293206677104924,1.2293206677104924,10.72513829060439,9.988970078469205
10,32,428.2710280373832,423.97196261682245,1.258041117289132,1.258041117289132,11.48754368614339,10.72513829060439
11,32,436.7289719626168,432.76635514018693,1.2418203022589673,1.2418203022589673,12.092084039119785,11.48754368614339
12,32,449.0934579439252,444.7943925233645,1.23022060785209,1.23022060785209,12.748421000557512,12.092084039119785
13,32,409.1121495327103,404.9065420560748,1.2596331727668462,1.2596331727668462,13.501331419788942,12.748421000557512
14,32,501.9074074074074,497.3425925925926,1.2994425565779564,1.2994425565779564,14.1931526288167,13.501331419788942
15,32,339.14953271028037,336.10280373831773,1.2382498742678767,1.2382498742678767,14.956788839614688,14.1931526288167
16,32,465.0747663551402,460.3551401869159,1.279868554654993,1.279868554654993,15.829313623743104,14.956788839614688
17,32,334.66355140186914,331.69158878504675,1.2347965163750603,1.2347965163750603,16.715116260578437,15.829313623743104
18,32,571.3177570093458,565.981308411215,1.2685621009743309,1.2685621009743309,18.154016273702457,16.715116260578437
19,32,324.0747663551402,321.2803738317757,1.27077809545655,1.27077809545655,19.871801050606063,18.154016273702457
20,32,548.1944444444445,544.2685185185185,1.4182462285981774,1.4182462285981774,36.47608118563621,19.871801050606063
1,33,4880.320754716981,4827.801886792453,1.5656860707969014,1.5656860707969014,3.180796486470582,0.0
2,33,3873.9906542056074,3833.9345794392525,1.4965929750947915,1.4965929750947915,4.199298262995014,3.180796486470582
3,33,1450.4392523364486,1435.4579439252336,1.4093033811244198,1.4093033811244198,5.272455687869069,4.199298262995014
4,33,2627.4018691588785,2601.3831775700933,1.3442379297977263,1.3442379297977263,6.193740596260733,5.272455687869069
5,33,3328.700934579439,3296.1869158878503,1.3012187110685511,1.3012187110685511,7.05506785778168,6.193740596260733
6,33,701.5420560747664,694.4018691588785,1.2678754994973431,1.2678754994973431,7.953231296132531,7.05506785778168
7,33,574.3981481481482,568.75,1.253959154920958,1.253959154920958,9.018858595419156,7.953231296132531
8,33,428.69158878504675,424.33644859813086,1.2261529308469425,1.2261529308469425,9.988970078469205,9.018858595419156
9,33,597.1028037383178,590.3177570093458,1.2293206677104924,1.2293206677104924,10.72513829060439,9.988970078469205
10,33,427.93457943925233,423.4579439252336,1.258041117289132,1.258041117289132,11.48754368614339,10.72513829060439
11,33,436.196261682243,431.61682242990656,1.2418203022589673,1.2418203022589673,12.092084039119785,11.48754368614339
12,33,454.5607476635514,450.0373831775701,1.23022060785209,1.23022060785209,12.748421000557512,12.092084039119785
13,33,408.5607476635514,404.61682242990656,1.2596331727668462,1.2596331727668462,13.501331419788942,12.748421000557512
14,33,504.212962962963,499.00925925925924,1.2994425565779564,1.2994425565779564,14.1931526288167,13.501331419788942
15,33,337.02803738317755,333.94392523364485,1.2382498742678767,1.2382498742678767,14.956788839614688,14.1931526288167
16,33,462.66355140186914,458.06542056074767,1.279868554654993,1.279868554654993,15.829313623743104,14.956788839614688
17,33,333.30841121495325,330.2897196261682,1.2347965163750603,1.2347965163750603,16.715116260578437,15.829313623743104
18,33,569.7476635514018,564.2149532710281,1.2685621009743309,1.2685621009743309,18.154016273702457,16.715116260578437
19,33,321.30841121495325,318.2429906542056,1.27077809545655,1.27077809545655,19.871801050606063,18.154016273702457
20,33,551.0185185185185,547.2037037037037,1.4182462285981774,1.4182462285981774,36.47608118563621,19.871801050606063
1,34,4877.66037735849,4826.452830188679,1.5656860707969014,1.5656860707969014,3.180796486470582,0.0
