wage,realwage
0.06784018282898889,0.004829795133168584
0.07927819015818606,0.03219771120002609
0.06810394909973203,0.004493136881876381
0.07145271941317256,0.011607857108561838
0.07005363162465586,0.01113031780401587
0.08650533835248175,0.05526117213239984
0.05600331668083519,0.018268744226396214
0.06211804497786928,0.011536177869092097
0.07825588658659653,0.044547024194131174
0.07503966073756992,0.02137977986145594
0.08480975805411994,0.04914407168274166
0.0744776911714661,0.030910616448795558
0.07754709513410275,0.02833461511863559
0.06451477060276005,0.015720218590768942
0.07746646329103239,0.03573330374532218
0.06347760945110509,0.009824662116134374
0.07239188147503262,0.013641131711873497
0.07810880578822589,0.02544704864510846
0.06699557827669579,0.010493133028486624
0.06599352356834137,0.03197646848958369
0.07277697642022406,0.013533501416747688
0.07267469091544841,0.014520533057266694
0.061847259262958094,0.009769712333115762
0.06564375908379455,0.001677400705269658
0.06823337879512234,0.012142957313520287
0.07829721642433292,0.033065964135513846
0.0670263541144899,0.01729782685437388
0.07146570424524097,0.015418258508084402
0.07338479321928502,0.023451648556435584
0.07711794643624587,0.025637185379945714
0.059559736402560105,0.014650637412566036
0.07056129952690136,0.02114059888545305
0.06922564287198191,0.019381548821070793
0.0696026310339731,0.006334365909039512
0.06494193932954402,0.011591464731562792
0.06978753460085425,0.021704828485353628
0.08906044197788292,0.04405102854388715
0.07942241775800295,0.030199604586666415
0.05849047555573127,0.01628532271754218
NaN,NaN
0.08923745924766789,0.03393614897610408
0.08721930818745659,0.0409645815748091
0.07563301553261216,0.02570239049898573
0.07248168412973051,0.022339851291158654
0.05650931932670832,0.015761259107850735
0.0709464370265886,0.0240072633612746
0.06421625098493453,0.02442348907873934
0.0675175217601298,0.004818462316889687
0.06952334891854661,0.007552468639118269
0.0683937112780724,0.009357819945928622
0.12370285331425604,0.05824888375644962
0.0626303177912874,0.0077018099239583365
0.06936716356668332,0.012321331266362884
0.06352942983929392,0.00618943049161731
0.07198332359765476,0.018615415636469637
0.07134478408820408,0.008579674567327056
0.062243981222404134,0.00629319818574104
0.06745620374969118,0.004179108515714193
0.06647202750572158,0.0008206725182619908
0.06587706471103248,0.0009841182858429823
0.06694005584277869,0.004653627998317887
0.062172855588158576,0.006579371272609306
0.06684242175347566,0.0035722642923794855
0.06474394528189982,0.007002532796332042
0.06667880601303397,0.0043011891103026355
0.06730013311626783,0.003393446885640045
0.05556206464945513,0.025791852817150376
0.07065379664821722,0.012684120967551492
0.07958802478416831,0.05655617092964647
0.06270852831646119,0.005169460711977293
0.06725699882401995,0.0028841838509327767
0.0650688547214044,0.01570143208646833
0.06597453572912121,0.00436413705666441
0.06963330537526007,0.02480088835068969
0.0653536382200371,0.0012073600343922857
0.10679833868797685,0.054552121221941516
0.0672925404521349,0.00817253060164873
0.06342352329818908,0.009677783925630453
0.06755688999607279,0.009636037645083199
0.061807503007143785,0.03367049674058239
0.06315351764441356,0.015372602812734568
0.06880004932537259,0.021073883977572507
0.07396953036248527,0.04155659182614711
0.0622845736445913,0.010800596249922545
0.0670143624476996,0.02084856675716295
0.0734110851898041,0.018244262153083963
0.06991904843056233,0.015730409896068817
0.0854276302290247,0.03147791757318324
0.06628052434259833,0.004287836030488974
0.06542118920996128,0.017892505806191724
0.06334781820383178,0.01663669002117493
0.07597087977158604,0.028491125076715303
0.07470829870510186,0.011293489036063116
0.06794855485620103,0.008741774628922483
0.06399744315755057,0.012168035578994735
0.0681774161445131,0.013336140826697753
0.06604901474703978,0.013212606937746257
